Board_ID,BOARD,POINT_X,POINT_Y,YEAR,REDBACK,SPOTTEDSUM,SLIMYSUM,JEFFERSONSUM,REDEFTSUM,TWOLINEDSUM,MARBLEDSUM,FOURTOEDSUM,ident,elevation,wetland_dens1k,Rd_dens1k,wet_dist,road_dis,urb_dens2_5k,ag_dens2_5k,edge_dis,can_co,elu_geolog,dens_ave,percent_total_veg_cover,percent_shrub_cover,percent_total_exotic_cover,leaf_detritus,rock_cover,cwd_cover
CH1B2,CH01B02,603139.6889,4587882.264,2012,2,0,0,0,0,0,0,0,CH01B02,252,0.08,0.05,272,31,0.103,0.009,42,90,600,92.25,80,50,25,1,0,1
CH1B3,CH01B03,603176.1821,4587895.462,2012,0,0,0,0,0,0,0,0,CH01B03,251,0.08,0.05,282,68,0.103,0.009,85,88,600,93.25,15,6,5,1,1,2
CH1B4,CH01B04,603226.5183,4587914.814,2012,2,0,0,0,0,0,0,0,CH01B04,238,0.08,0.052,303,121,0.103,0.009,108,88,600,70,80,10,50,1,1,1
CH1B5,CH01B05,603276.3575,4587929.747,2012,0,0,0,0,0,0,0,0,CH01B05,233,0.08,0.052,334,172,0.103,0.009,175,88,600,94,75,45,50,1,0,1
CH1B6,CH01B06,603318.8071,4587945.199,2012,0,0,0,0,0,0,0,0,CH01B06,218,0.08,0.052,363,218,0.104,0.009,228,88,600,81,70,50,5,1,1,1
CH2A1,CH02A01,602780.412,4587600.549,2012,0,0,0,0,0,1,0,0,CH02A01,263,0.075,0.033,179,326,0.098,0.009,309,89,600,96,30,5,0,0,3,2
CH2A2,CH02A02,602759.0825,4587648.994,2012,0,0,0,0,0,0,0,0,CH02A02,262,0.075,0.034,141,323,0.098,0.009,323,89,600,83,25,15,5,1,2,2
CH2A3,CH02A03,602749.8049,4587702.052,2012,1,0,0,0,0,0,0,0,CH02A03,261,0.085,0.036,103,316,0.097,0.009,306,86,600,78,95,45,0,0,2,1
CH2A4,CH02A04,602734.2392,4587750.69,2012,2,0,0,0,0,2,0,0,CH02A04,263,0.085,0.036,92,325,0.096,0.009,330,85,600,95,45,30,0,0,2,1
CH2A5,CH02A05,602731.526,4587800.51,2012,2,0,0,0,0,0,0,0,CH02A05,273,0.08,0.041,95,329,0.094,0.009,330,89,600,75.5,40,15,0,1,1,1
CH2A6,CH02A06,602716.2349,4587853.372,2012,0,0,0,0,0,0,0,0,CH02A06,277,0.085,0.041,133,353,0.093,0.009,361,90,600,96,30,15,5,1,3,0
CH2B1,CH02B01,602700.3169,4587585.531,2012,1,0,0,0,0,0,0,0,CH02B01,274,0.075,0.033,225,403,0.098,0.009,402,89,600,94.5,45,35,50,1,0,2
CH2B2,CH02B02,602690.9781,4587637.033,2012,3,0,0,0,0,0,0,0,CH02B02,273,0.075,0.033,191,391,0.097,0.009,379,89,600,52.25,75,50,5,0,2,2
CH2B3,CH02B03,602676.4468,4587683.465,2012,11,0,0,0,0,0,0,0,CH02B03,281,0.075,0.033,173,392,0.097,0.009,400,89,600,92.5,20,5,5,1,1,2
CH2B4,CH02B04,602667.1604,4587731.304,2012,8,0,0,0,0,0,0,0,CH02B04,276,0.075,0.034,162,393,0.095,0.009,391,89,600,95.5,15,5,5,1,1,1
CH2B5,CH02B05,602653.6115,4587785.079,2012,5,0,0,0,0,1,0,0,CH02B05,285,0.055,0.037,170,405,0.092,0.009,420,87,600,96,70,10,25,1,3,2
CH2B6,CH02B06,602642.1783,4587831.111,2012,0,0,0,0,0,0,0,0,CH02B06,291,0.06,0.039,190,421,0.091,0.009,420,88,600,96,75,20,0,2,2,2
CH3A1,CH03A01,602205.3667,4587916.003,2012,2,0,0,0,0,0,0,0,CH03A01,348,0.04,0.028,412,244,0.091,0.007,240,91,600,49.75,90,1,0,1,2,1
CH3A2,CH03A02,602254.7911,4587922.277,2012,0,0,0,0,0,0,0,0,CH03A02,349,0.04,0.028,460,247,0.09,0.007,247,90,600,46,90,5,0,1,1,1
CH3A3,CH03A03,602306.8372,4587934.313,2012,0,0,0,0,0,0,0,0,CH03A03,350,0.04,0.03,513,255,0.088,0.008,242,90,600,58.5,90,5,0,1,1,1
CH3A4,CH03A04,602346.3315,4587964.209,2012,0,0,0,0,0,0,0,0,CH03A04,353,0.04,0.03,468,251,0.086,0.009,234,91,600,78.5,80,50,0,1,2,1
CH3A5,CH03A05,602387.7805,4587959.369,2012,0,0,0,0,0,0,0,0,CH03A05,345,0.04,0.03,455,282,0.085,0.009,277,91,600,87.25,80,40,0,1,2,2
CH3A6,CH03A06,602434.8085,4587963.181,2012,0,0,0,0,0,0,0,0,CH03A06,343,0.045,0.03,432,313,0.084,0.009,297,90,600,93,80,35,0,1,1,1
CH3B1,CH03B01,602167.6189,4587988.078,2012,0,0,0,0,0,0,0,0,CH03B01,353,0.05,0.027,416,172,0.088,0.006,150,90,600,82.25,75,25,0,1,1,1
CH3B2,CH03B02,602214.5165,4588009.506,2012,1,0,0,0,0,0,0,0,CH03B02,356,0.05,0.028,467,152,0.088,0.006,153,90,600,91.25,95,5,0,2,1,1
CH3B3,CH03B03,602257.9558,4588019.483,2012,1,0,0,0,0,0,0,0,CH03B03,358,0.045,0.029,472,156,0.087,0.007,134,89,600,59.75,90,20,0,1,1,1
CH3B4,CH03B04,602304.4067,4588030.863,2012,0,0,0,0,0,0,0,0,CH03B04,356,0.045,0.031,434,173,0.084,0.007,170,90,600,90,90,45,0,1,2,1
CH3B5,CH03B05,602348.6913,4588032.997,2012,0,0,0,0,0,0,0,0,CH03B05,355,0.045,0.031,407,204,0.084,0.008,192,90,600,68.5,90,3,0,1,1,2
CH3B6,CH03B06,602393.9655,4588052.821,2012,0,0,0,0,0,0,0,0,CH03B06,347,0.05,0.033,367,222,0.083,0.008,216,89,600,93.5,20,8,0,1,1,1
CH4A1,CH04A01,602294.744,4588600.003,2012,0,0,0,0,0,0,0,0,CH04A01,289,0.075,0.059,316,242,0.072,0.006,120,89,600,93.75,40,35,0,1,2,2
CH4A2,CH04A02,602335.2663,4588581.273,2012,0,0,0,0,0,0,0,0,CH04A02,294,0.07,0.058,308,253,0.072,0.007,90,89,600,88.5,10,5,0,2,2,2
CH4A3,CH04A03,602361.3465,4588536.305,2012,2,0,0,0,0,0,0,0,CH04A03,295,0.075,0.055,259,244,0.073,0.007,67,91,600,79.75,15,5,0,2,1,2
CH4A4,CH04A04,602401.5227,4588501.459,2012,1,0,0,0,0,0,0,0,CH04A04,294,0.075,0.046,206,263,0.073,0.007,42,90,600,91.5,5,1,0,1,2,2
CH4A5,CH04A05,602441.6629,4588459.268,2012,0,0,0,0,0,0,0,0,CH04A05,291,0.065,0.042,149,268,0.073,0.007,30,89,600,93.25,90,85,0,1,2,1
CH4A6,CH04A06,602475.3217,4588421.286,2012,6,0,0,0,0,0,0,0,CH04A06,285,0.06,0.04,100,280,0.076,0.007,60,90,600,53.5,35,1,0,1,1,2
CH4B1,CH04B01,602276.8612,4588567.528,2012,0,0,0,0,0,0,0,0,CH04B01,288,0.075,0.057,330,205,0.072,0.006,90,90,600,72.25,40,25,0,2,2,2
CH4B2,CH04B02,602309.3934,4588537.794,2012,1,0,0,0,0,0,0,0,CH04B02,293,0.075,0.055,302,204,0.072,0.006,60,90,600,76,15,10,0,2,1,2
CH4B3,CH04B03,602332.0259,4588500.922,2012,1,0,0,0,0,0,0,0,CH04B03,297,0.075,0.047,264,201,0.073,0.007,30,91,600,77.25,20,10,0,2,2,2
CH4B4,CH04B04,602361.9855,4588456.046,2012,1,0,0,0,0,0,0,0,CH04B04,296,0.075,0.044,218,205,0.073,0.007,0,89,600,84.75,20,15,0,1,1,1
CH4B5,CH04B05,602393.7274,4588425.771,2012,5,0,0,0,0,0,0,0,CH04B05,292,0.07,0.042,179,210,0.073,0.007,42,90,600,88.5,5,1,0,2,1,2
CH4B6,CH04B06,602410.3531,4588381.86,2012,0,0,0,0,0,0,0,0,CH04B06,298,0.07,0.04,155,205,0.073,0.007,67,89,600,93.5,50,40,0,2,2,2
CM1A1,CM01A01,620543.8369,4596410.955,2012,1,0,0,0,0,0,0,0,CM01A01,367,0.189,0.029,328,301,0.053,0.1,153,90,100,84.75,40,35,0,1,0,2
CM1A2,CM01A02,620524.8613,4596449.911,2012,1,0,0,0,0,0,0,0,CM01A02,369,0.189,0.029,311,342,0.054,0.103,218,91,100,76,35,25,0,1,0,2
CM1A3,CM01A03,620475.0365,4596481.333,2012,1,0,0,0,1,0,0,0,CM01A03,368,0.189,0.029,268,400,0.055,0.106,242,90,100,81,35,30,0,1,0,2
CM1A4,CM01A04,620448.2484,4596533.972,2012,3,0,0,0,1,0,0,0,CM01A04,369,0.189,0.029,262,456,0.056,0.11,272,89,100,73.5,40,20,0,1,1,2
CM1A5,CM01A05,620402.251,4596562.944,2012,4,0,0,0,0,0,0,0,CM01A05,365,0.179,0.029,240,509,0.057,0.113,301,91,100,72.25,25,20,0,1,1,2
CM1A6,CM01A06,620366.1054,4596604.033,2012,3,0,0,0,0,0,0,0,CM01A06,364,0.169,0.029,224,519,0.057,0.115,342,92,100,56,35,20,0,1,1,2
CM1B1,CM01B01,620503.0188,4596383.223,2012,1,0,0,0,0,0,0,0,CM01B01,357,0.179,0.028,288,315,0.057,0.101,134,90,100,43.5,70,65,0,1,0,2
CM1B2,CM01B02,620471.9577,4596417.676,2012,0,0,0,0,0,0,0,0,CM01B02,360,0.189,0.028,256,360,0.058,0.104,182,90,100,74.75,45,25,0,1,2,2
CM1B3,CM01B03,620427.9268,4596450.312,2012,0,0,0,0,0,0,0,0,CM01B03,361,0.189,0.028,215,415,0.058,0.107,210,91,100,77.25,45,40,0,1,0,2
CM1B4,CM01B04,620393.4909,4596484.55,2012,0,0,0,0,0,0,0,0,CM01B04,360,0.169,0.028,192,463,0.058,0.11,242,90,100,57.25,70,75,0,1,1,2
CM1B5,CM01B05,620350.8536,4596511.756,2012,2,0,0,0,1,0,0,0,CM01B05,358,0.179,0.028,168,514,0.059,0.115,285,91,100,63.5,25,20,0,1,1,2
CM1B6,CM01B06,620319.5338,4596543.329,2012,1,0,0,0,0,0,0,0,CM01B06,357,0.179,0.028,167,558,0.061,0.117,272,91,100,69.75,35,30,25,1,2,1
CM2A1,CM02A01,619658.0502,4596216.739,2012,0,0,0,0,0,0,0,0,CM02A01,314,0.06,0.011,184,890,0.087,0.127,182,90,100,86,45,30,5,1,2,2
CM2A2,CM02A02,619693.6169,4596248.782,2012,1,0,0,0,0,0,0,0,CM02A02,320,0.07,0.009,212,938,0.087,0.128,210,89,100,94,15,3,5,2,0,2
CM2A3,CM02A03,619723.6794,4596277.216,2012,4,0,0,0,0,0,0,0,CM02A03,329,0.07,0.004,242,960,0.086,0.13,240,88,100,87.25,45,20,25,1,1,2
CM2A4,CM02A04,619762.8712,4596316.73,2012,4,0,0,0,0,0,0,0,CM02A04,332,0.07,0.001,287,982,0.084,0.131,212,87,100,82.5,75,15,25,1,2,2
CM2A5,CM02A05,619796.7474,4596348.513,2012,5,0,0,0,0,0,0,0,CM02A05,334,0.07,0.002,244,973,0.083,0.132,170,90,100,87.25,70,25,0,0,2,2
CM2A6,CM02A06,619829.5704,4596382.178,2012,3,0,0,0,0,0,0,0,CM02A06,337,0.07,0.005,197,937,0.082,0.132,127,91,100,72.25,75,35,0,1,1,2
CM2B1,CM02B01,619724.8378,4596166.986,2012,4,0,0,0,0,2,0,0,CM02B01,315,0.06,0.002,133,911,0.084,0.123,120,89,100,88.5,50,40,25,0,2,1
CM2B3,CM02B03,619766.3976,4596200.87,2012,0,0,0,0,0,0,0,0,CM02B03,320,0.07,0.002,178,965,0.084,0.125,162,88,100,83.5,95,900,5,0,2,1
CM2B4,CM02B04,619793.8167,4596236.818,2012,1,0,0,0,0,0,0,0,CM02B04,323,0.07,0.001,222,966,0.083,0.126,228,89,100,24.75,95,50,25,0,2,2
CM2B5,CM02B05,619830.9733,4596283.41,2012,0,0,0,0,0,0,0,0,CM02B05,332,0.08,0.001,270,932,0.083,0.129,192,87,100,74.75,80,70,25,0,1,2
CM2B6,CM02B06,619871.4775,4596308.313,2012,0,0,0,0,0,0,0,0,CM02B06,336,0.1,0.003,228,894,0.082,0.13,150,89,100,69.75,75,45,0,2,2,2
CM3A1,CM03A01,620462.7291,4595928.715,2012,4,0,0,0,0,0,0,0,CM03A01,323,0.159,0.017,277,401,0.069,0.092,150,88,100,77.25,75,50,52,1,0,2
CM3A2,CM03A02,620477.2095,4595879.1,2012,13,0,0,0,0,0,0,0,CM03A02,322,0.159,0.017,245,427,0.07,0.089,182,88,100,90.75,50,30,5,1,2,1
CM3A3,CM03A03,620488.3439,4595831.245,2012,5,0,0,0,0,0,0,0,CM03A03,321,0.179,0.017,225,457,0.071,0.089,212,89,100,90.5,80,45,25,1,2,1
CM3A4,CM03A04,620509.2924,4595781.059,2012,4,0,0,0,0,0,0,0,CM03A04,321,0.179,0.017,205,487,0.071,0.086,182,90,100,95,65,58,50,1,2,2
CM3A5,CM03A05,620528.3768,4595730.684,2012,1,0,0,0,0,0,0,0,CM03A05,320,0.169,0.016,200,500,0.073,0.085,190,89,100,91,70,68,0,1,2,1
CM3A6,CM03A06,620545.0746,4595682.009,2012,1,0,0,0,0,0,0,0,CM03A06,325,0.149,0.016,210,500,0.072,0.083,192,90,100,88,70,68,0,1,1,1
CM3B1,CM03B01,620390.0727,4595919.198,2012,1,0,0,0,0,0,0,0,CM03B01,320,0.159,0.016,340,463,0.072,0.095,162,88,100,86,75,5,5,1,1,1
CM3B2,CM03B02,620401.2937,4595861.515,2012,1,0,0,0,0,1,0,0,CM03B02,320,0.159,0.016,315,492,0.073,0.094,218,85,100,71,95,50,75,1,1,0
CM3B3,CM03B03,620424.2591,4595815.84,2012,0,0,0,0,1,0,0,0,CM03B03,316,0.159,0.017,288,509,0.074,0.091,242,90,100,91,90,5,0,1,1,1
CM3B4,CM03B04,620438.1449,4595765.377,2012,1,0,0,0,1,0,0,0,CM03B04,316,0.149,0.016,277,540,0.075,0.091,272,90,100,94,5,1,0,1,1,1
CM3B5,CM03B05,620450.2341,4595718.581,2012,1,0,0,0,0,0,0,0,CM03B05,312,0.139,0.016,277,572,0.076,0.088,256,90,100,94.75,70,15,50,1,2,1
CM3B6,CM03B06,620470.9349,4595669.433,2012,0,0,0,0,0,0,0,0,CM03B06,309,0.139,0.016,278,575,0.077,0.087,268,91,100,94,20,15,0,1,0,1
CM4A1,CM04A01,620171.2553,4595528.28,2012,0,0,0,0,0,0,0,0,CM04A01,349,0.1,0.009,288,888,0.08,0.095,604,90,100,64.75,90,85,0,1,0,1
CM4A2,CM04A02,620213.6651,4595501.192,2012,0,0,0,0,0,0,0,0,CM04A02,328,0.1,0.011,339,846,0.08,0.094,566,90,100,94,50,50,0,1,1,1
CM4A3,CM04A03,620257.0656,4595488.566,2012,1,0,0,0,0,0,0,0,CM04A03,322,0.1,0.011,382,803,0.081,0.092,541,89,100,95,8,5,0,1,0,2
CM4A4,CM04A04,620302.7873,4595470.628,2012,0,0,0,0,0,0,0,0,CM04A04,309,0.1,0.012,430,759,0.082,0.09,511,88,100,95.75,5,0,0,1,0,1
CM4A5,CM04A05,620343.0767,4595452.441,2012,1,0,0,0,0,0,0,0,CM04A05,305,0.1,0.012,474,721,0.082,0.087,509,89,100,93.75,90,1,5,1,0,1
CM4A6,CM04A06,620386.121,4595433.481,2012,2,0,0,0,0,1,0,0,CM04A06,292,0.1,0.013,497,681,0.081,0.084,488,89,100,93.25,10,0,0,1,1,2
CM4B1,CM04B01,620146.0301,4595453.42,2012,2,0,0,0,0,0,0,0,CM04B01,338,0.09,0.009,321,917,0.082,0.093,674,92,100,84.75,90,80,0,1,0,1
CM4B2,CM04B02,620194.7918,4595439.469,2012,0,0,0,0,1,0,0,0,CM04B02,329,0.09,0.01,364,870,0.081,0.093,624,89,100,94.5,15,10,0,1,1,1
CM4B3,CM04B03,620241.9433,4595420.158,2012,1,0,0,0,1,0,0,0,CM04B03,320,0.08,0.01,411,826,0.081,0.089,595,90,100,91,75,72,0,1,3,1
CM4B4,CM04B04,620283.0346,4595393.289,2012,0,0,0,0,0,0,0,0,CM04B04,317,0.09,0.01,460,789,0.082,0.086,594,90,100,78.5,85,80,0,1,1,1
CM4B5,CM04B05,620331.4707,4595368.322,2012,0,0,0,0,0,0,0,0,CM04B05,305,0.09,0.01,513,747,0.083,0.082,553,91,100,83.5,70,68,0,1,1,2
CM4B6,CM04B06,620379.6879,4595347.233,2012,0,0,0,0,0,0,0,0,CM04B06,302,0.09,0.011,564,706,0.082,0.082,558,89,100,93.25,75,70,0,1,1,1
GL1A1,GL01A01,591335.2347,4638760.694,2012,1,0,0,0,0,0,0,0,GL01A01,67,0.139,0.054,159,261,0.07,0.189,67,89,100,79.75,65,0,50,1,1,2
GL1A2,GL01A02,591313.0195,4638717.537,2012,1,2,0,0,0,0,0,0,GL01A02,67,0.124,0.057,146,218,0.07,0.187,90,89,100,76,25,1,25,1,1,2
GL1A3,GL01A03,591285.9654,4638674.877,2012,1,0,0,0,0,0,0,0,GL01A03,68,0.129,0.058,154,175,0.07,0.186,150,84,100,73.5,95,20,90,0,2,1
GL1A4,GL01A04,591248.4223,4638638.215,2012,0,0,0,0,0,0,0,0,GL01A04,66,0.124,0.063,188,138,0.071,0.181,150,90,100,26,75,0,50,1,1,2
GL1A5,GL01A05,591216.4648,4638593.873,2012,0,0,0,0,1,0,0,0,GL01A05,73,0.129,0.065,157,94,0.072,0.176,90,90,100,81,20,0,25,1,1,2
GL1A6,GL01A06,591192.9931,4638542.862,2012,0,1,0,0,0,0,0,0,GL01A06,71,0.134,0.068,125,43,0.073,0.172,60,88,100,68.5,95,40,75,1,1,2
GL1B1,GL01B01,591285.8297,4638796.585,2012,0,1,0,0,0,0,0,0,GL01B01,62,0.129,0.054,218,297,0.07,0.188,42,85,100,87.25,25,5,25,0,2,2
GL1B2,GL01B02,591259.1923,4638751.203,2012,0,0,0,0,0,0,0,0,GL01B02,60,0.124,0.057,210,251,0.07,0.186,67,87,100,93.75,95,10,90,1,0,2
GL1B3,GL01B03,591231.2771,4638712.217,2012,1,1,0,0,0,0,0,0,GL01B03,60,0.119,0.061,218,212,0.07,0.184,134,79,100,88.5,96,90,90,0,0,1
GL1B4,GL01B04,591196.1927,4638672.543,2012,0,2,0,0,0,0,0,0,GL01B04,62,0.129,0.064,183,173,0.071,0.18,180,75,100,86,75,0,75,1,0,2
GL1B5,GL01B05,591161.1009,4638626.42,2012,0,0,0,0,0,0,0,0,GL01B05,64,0.129,0.067,126,127,0.072,0.173,150,90,100,87.25,45,20,50,1,0,2
GL1B6,GL01B06,591129.5192,4638585.21,2012,0,0,0,0,1,0,0,0,GL01B06,65,0.134,0.068,75,85,0.073,0.17,90,86,100,79.75,35,0,25,1,1,2
GL2A1,GL02A01,591018.3697,4639117.789,2012,0,0,0,0,0,0,0,0,GL02A01,59,0.144,0.061,339,590,0.081,0.19,319,86,100,72.25,30,0,25,1,2,2
GL2A2,GL02A02,591067.8641,4639136.546,2012,1,0,0,0,1,0,0,0,GL02A02,59,0.149,0.06,392,615,0.081,0.189,325,89,100,72.25,25,0,0,1,1,2
GL2A3,GL02A03,591114.3312,4639163.119,2012,1,0,0,0,0,0,0,0,GL02A03,73,0.154,0.057,445,650,0.082,0.191,295,89,100,82.25,30,0,0,1,2,2
GL2A4,GL02A04,591147.5153,4639163.096,2012,0,0,0,0,0,0,0,0,GL02A04,74,0.149,0.057,476,658,0.082,0.191,285,87,100,82.25,25,0,0,0,1,1
GL2A5,GL02A05,591191.3131,4639196.59,2012,0,0,0,0,0,0,0,0,GL02A05,76,0.149,0.06,440,697,0.083,0.192,335,90,100,78.5,35,15,25,1,1,2
GL2A6,GL02A06,591241.0082,4639203.434,2012,2,0,0,0,5,0,0,0,GL02A06,73,0.149,0.058,391,701,0.082,0.192,313,89,100,82.25,10,0,0,1,1,2
GL2B1,GL02B01,590997.5306,4639065.381,2012,4,0,0,0,0,3,0,0,GL02B01,56,0.139,0.062,302,536,0.079,0.189,300,82,100,73.5,15,0,5,1,2,2
GL2B2,GL02B02,591047.4012,4639080.902,2012,1,0,0,0,0,2,0,0,GL02B02,60,0.144,0.059,354,557,0.079,0.189,277,89,100,71,5,0,0,1,1,2
GL2B3,GL02B03,591103.3094,4639095.217,2012,0,0,0,0,0,0,0,0,GL02B03,69,0.149,0.058,412,581,0.08,0.189,258,88,100,73.5,25,1,25,1,1,2
GL2B4,GL02B04,591154.5304,4639105.152,2012,0,0,0,0,0,0,0,0,GL02B04,73,0.139,0.059,464,605,0.079,0.19,228,87,100,71,15,1,5,1,1,2
GL2B5,GL02B05,591205.4581,4639115.699,2012,1,0,0,0,0,0,0,0,GL02B05,73,0.139,0.06,452,616,0.08,0.19,242,88,100,82.25,35,0,25,1,3,0
GL2B6,GL02B06,591253.9991,4639130.684,2012,1,0,1,0,1,0,0,0,GL02B06,72,0.139,0.055,402,631,0.078,0.192,228,90,100,87.25,45,10,50,1,1,2
GL3A1,GL03A01,591747.4898,4639365.706,2012,0,1,0,0,0,0,0,0,GL03A01,82,0.139,0.054,133,408,0.096,0.223,67,87,100,87.25,1,0,0,1,1,1
GL3A2,GL03A02,591766.6619,4639312.275,2012,1,1,0,0,1,0,0,0,GL03A02,97,0.144,0.053,79,392,0.093,0.221,108,89,100,93.25,5,0,0,1,2,2
GL3A3,GL03A03,591793.5949,4639261.521,2012,1,2,0,0,2,0,0,0,GL03A03,96,0.144,0.05,28,353,0.091,0.218,150,91,100,93.25,5,0,0,1,1,1
GL3A4,GL03A04,591800.0226,4639204.184,2012,0,0,0,0,4,0,0,0,GL03A04,103,0.139,0.049,55,339,0.089,0.217,108,90,100,64.75,15,5,0,1,1,1
GL3A5,GL03A05,591819.77,4639157.983,2012,0,1,0,0,0,0,0,0,GL03A05,105,0.144,0.048,89,319,0.088,0.216,90,90,100,88.5,10,0,0,1,2,1
GL3A6,GL03A06,591828.7288,4639110.963,2012,1,0,0,0,3,0,0,0,GL03A06,107,0.144,0.048,71,310,0.087,0.214,60,89,100,92.5,4,1,0,1,2,1
GL3B1,GL03B01,591805.142,4639379.229,2012,0,0,0,0,0,0,0,0,GL03B01,97,0.139,0.055,125,349,0.096,0.225,120,90,100,84.75,10,0,0,1,2,1
GL3B2,GL03B02,591827.284,4639326.869,2012,0,0,0,0,0,0,0,0,GL03B02,98,0.149,0.055,72,331,0.095,0.224,162,89,100,93.25,40,0,0,1,1,1
GL3B3,GL03B03,591846.2165,4639278.108,2012,0,0,0,0,1,0,0,0,GL03B03,102,0.144,0.053,34,306,0.092,0.222,134,89,100,91,51,50,0,1,0,2
GL3B4,GL03B04,591863.242,4639231.006,2012,0,1,0,0,2,0,0,0,GL03B04,104,0.139,0.051,49,279,0.09,0.221,95,90,100,46,30,25,5,1,1,1
GL3B5,GL03B05,591886.4357,4639189.913,2012,1,1,0,0,1,0,0,0,GL03B05,102,0.139,0.05,73,252,0.089,0.222,42,86,100,91.75,10,5,5,1,0,1
GL3B6,GL03B06,591909.3712,4639148.342,2012,1,1,0,0,0,0,0,0,GL03B06,103,0.139,0.048,32,229,0.088,0.221,0,85,100,95.5,20,3,25,1,2,1
GL4A1,GL04A01,591839.56,4639794.285,2012,0,0,0,0,1,0,0,0,GL04A01,66,0.179,0.051,182,351,0.115,0.242,268,75,100,79.75,5,0,0,1,2,1
GL4A2,GL04A02,591854.0288,4639742.664,2012,1,0,0,0,0,0,0,0,GL04A02,72,0.174,0.051,170,314,0.112,0.241,242,90,100,79.75,6,0,0,1,1,1
GL4A3,GL04A03,591853.8352,4639685.502,2012,1,0,0,0,1,0,0,0,GL04A03,75,0.169,0.05,160,295,0.11,0.24,192,90,100,89.75,80,0,0,1,2,1
GL4A4,GL04A04,591849.6504,4639646.076,2012,0,0,0,0,1,0,0,0,GL04A04,67,0.164,0.051,161,291,0.107,0.237,170,86,100,93,95,0,90,1,2,1
GL4A5,GL04A05,591874.2067,4639602.217,2012,0,0,0,0,0,0,0,1,GL04A05,71,0.169,0.052,172,265,0.106,0.236,153,84,100,96,20,0,5,1,2,2
GL4A6,GL04A06,591874.1866,4639561.178,2012,1,0,0,0,0,0,0,0,GL04A06,73,0.169,0.055,149,267,0.103,0.234,150,88,100,93.75,70,0,0,1,2,1
GL4B1,GL04B01,591902.955,4639797.402,2012,2,1,0,0,0,0,0,0,GL04B01,72,0.189,0.05,232,301,0.115,0.243,255,88,100,88.25,5,0,0,1,2,12
GL4B2,GL04B02,591913.7471,4639742.989,2012,0,0,0,0,0,0,0,0,GL04B02,81,0.184,0.051,227,261,0.111,0.243,212,88,100,89.75,12,0,0,1,1,1
GL4B3,GL04B03,591922.3819,4639694.662,2012,0,0,0,0,0,0,0,0,GL04B03,85,0.174,0.051,217,232,0.109,0.242,150,88,100,90.25,5,3,0,1,0,2
GL4B4,GL04B04,591923.6746,4639641.418,2012,0,0,0,0,3,0,0,0,GL04B04,81,0.169,0.053,169,217,0.106,0.24,108,85,100,94,1,0,0,2,1,2
GL4B5,GL04B05,591939.3453,4639591.609,2012,0,0,0,0,1,0,0,0,GL04B05,76,0.169,0.055,119,200,0.103,0.237,95,90,100,84.75,2,0,0,2,1,1
GL4B6,GL04B06,591949.9579,4639547.924,2012,0,0,0,0,0,0,0,0,GL04B06,89,0.164,0.055,79,193,0.101,0.237,60,87,100,87.75,5,1,0,1,2,1
NF1A1,NF01A01,610273.2741,4662341.8,2012,0,0,0,0,0,0,0,0,NF01A01,267,0.075,0.034,324,549,0.038,0.107,524,89,100,96,5,0,0,1,1,1
NF1A2,NF01A02,610263.17,4662390.398,2012,0,0,0,0,0,0,0,0,NF01A02,260,0.07,0.033,325,567,0.038,0.11,551,87,100,56,75,40,0,2,1,1
NF1A3,NF01A03,610247.999,4662451.023,2012,0,0,0,0,0,0,0,0,NF01A03,237,0.065,0.027,339,574,0.037,0.116,582,87,100,61,75,20,0,1,2,1
NF1A4,NF01A04,610231.634,4662498.079,2012,0,0,0,0,0,0,0,0,NF01A04,217,0.075,0.022,361,576,0.037,0.124,560,89,100,66,70,50,0,2,1,1
NF1A5,NF01A05,610227.547,4662547.993,2012,0,0,0,0,0,0,0,0,NF01A05,208,0.075,0.019,378,579,0.036,0.131,579,90,100,87.25,30,10,0,1,1,1
NF1A6,NF01A06,610216.7011,4662596.469,2012,0,0,0,0,0,0,0,0,NF01A06,208,0.085,0.018,337,580,0.036,0.134,569,91,100,36,15,5,0,1,1,1
NF1B1,NF01B01,610347.4696,4662366.316,2012,0,0,0,0,0,0,0,0,NF01B01,265,0.08,0.033,246,612,0.036,0.108,510,89,100,79.75,40,20,5,1,1,2
NF1B2,NF01B02,610349.5644,4662415.928,2012,1,0,0,0,0,0,0,0,NF01B02,257,0.075,0.03,237,635,0.036,0.111,510,85,100,49.75,50,40,0,1,1,1
NF1B3,NF01B03,610350.2148,4662465.723,2012,0,0,0,0,0,0,0,0,NF01B03,238,0.075,0.023,239,663,0.035,0.117,510,86,100,,,,,,,
NF1B4,NF01B04,610367.2349,4662513.465,2012,0,0,0,0,0,0,0,0,NF01B04,229,0.09,0.022,235,678,0.035,0.12,484,88,100,,,,,,,
NF1B5,NF01B05,610371.6294,4662554.763,2012,0,0,0,0,0,0,0,0,NF01B05,220,0.09,0.02,249,702,0.034,0.127,488,87,100,93.5,50,25,0,2,2,1
NF1B6,NF01B06,610373.8084,4662605.634,2012,0,0,0,0,1,0,0,0,NF01B06,217,0.095,0.018,277,734,0.034,0.135,503,89,100,78.5,20,10,0,1,1,1
NF2A1,NF02A01,610261.7914,4663130.348,2012,0,0,0,0,0,0,0,0,NF02A01,185,0.104,0.003,193,915,0.038,0.197,360,88,100,,,,,,,
