"","species","STATION","STRATUM","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","SURFTEMP","BOTTEMP","Pos","BIOMASS","PA","X","Y"
"211","menhaden",114,3310,1979,"FALL",37.783333,-75.433333,1979-09-25,11,19.8,19.9,22,0.8,1,-75.433333,37.783333
"212","menhaden",114,3310,1979,"FALL",37.783333,-75.433333,1979-09-25,11,19.8,19.9,22,0.8,1,-75.433333,37.783333
"213","menhaden",114,3310,1979,"FALL",37.783333,-75.433333,1979-09-25,11,19.8,19.9,22,0.8,1,-75.433333,37.783333
"214","menhaden",119,3270,1979,"FALL",38,-75.233333,1979-09-26,10,19.2,19.3,1,0.2,1,-75.233333,38
"215","menhaden",298,1190,1979,"FALL",41.266667,-67.716667,1979-10-22,39,14.8,14.8,1,0,1,-67.716667,41.266667
"216","menhaden",613,3650,1979,"FALL",42.566667,-70.616667,1979-11-07,38,10.2,8.5,3,0.5,1,-70.616667,42.566667
"217","menhaden",613,3650,1979,"FALL",42.566667,-70.616667,1979-11-07,38,10.2,8.5,3,0.5,1,-70.616667,42.566667
"218","menhaden",34,7590,1980,"SPRING",34.616667,-77.1,1980-03-21,13,12.2,11.4,3,0.3,1,-77.1,34.616667
"219","menhaden",34,7590,1980,"SPRING",34.616667,-77.1,1980-03-21,13,12.2,11.4,3,0.3,1,-77.1,34.616667
"220","menhaden",34,7590,1980,"SPRING",34.616667,-77.1,1980-03-21,13,12.2,11.4,3,0.3,1,-77.1,34.616667
"221","menhaden",35,7610,1980,"SPRING",34.383333,-77.066667,1980-03-21,21,11.2,11.2,1,0,1,-77.066667,34.383333
"222","menhaden",41,7630,1980,"SPRING",33.933333,-77.816667,1980-03-22,12,10.4,10.5,1,0.1,1,-77.816667,33.933333
"223","menhaden",49,7620,1980,"SPRING",33.783333,-77.983333,1980-03-23,12,10.8,10.8,6,1.2,1,-77.983333,33.783333
"224","menhaden",49,7620,1980,"SPRING",33.783333,-77.983333,1980-03-23,12,10.8,10.8,6,1.2,1,-77.983333,33.783333
"225","menhaden",49,7620,1980,"SPRING",33.783333,-77.983333,1980-03-23,12,10.8,10.8,6,1.2,1,-77.983333,33.783333
"226","menhaden",49,7620,1980,"SPRING",33.783333,-77.983333,1980-03-23,12,10.8,10.8,6,1.2,1,-77.983333,33.783333
"227","menhaden",49,7620,1980,"SPRING",33.783333,-77.983333,1980-03-23,12,10.8,10.8,6,1.2,1,-77.983333,33.783333
"228","menhaden",49,7620,1980,"SPRING",33.783333,-77.983333,1980-03-23,12,10.8,10.8,6,1.2,1,-77.983333,33.783333
"229","menhaden",50,7620,1980,"SPRING",33.883333,-78.35,1980-03-23,11,11,10.8,24,2.5,1,-78.35,33.883333
"230","menhaden",50,7620,1980,"SPRING",33.883333,-78.35,1980-03-23,11,11,10.8,24,2.5,1,-78.35,33.883333
"231","menhaden",50,7620,1980,"SPRING",33.883333,-78.35,1980-03-23,11,11,10.8,24,2.5,1,-78.35,33.883333
"232","menhaden",51,7630,1980,"SPRING",33.733333,-78.116667,1980-03-23,16,10.8,11.4,2,0.4,1,-78.116667,33.733333
"233","menhaden",52,7640,1980,"SPRING",33.45,-78,1980-03-23,26,14.2,14.4,1,0.1,1,-78,33.45
"234","menhaden",71,7530,1980,"SPRING",34.666667,-76.45,1980-03-25,12,13.2,13,3,0.3,1,-76.45,34.666667
"235","menhaden",71,7530,1980,"SPRING",34.666667,-76.45,1980-03-25,12,13.2,13,3,0.3,1,-76.45,34.666667
"236","menhaden",80,7510,1980,"SPRING",35.133333,-75.716667,1980-03-25,18,14,13.8,1,0.3,1,-75.716667,35.133333
"237","menhaden",82,7500,1980,"SPRING",35.2,-75.55,1980-03-25,11,13.6,13.6,2,0.5,1,-75.55,35.2
"238","menhaden",82,7500,1980,"SPRING",35.2,-75.55,1980-03-25,11,13.6,13.6,2,0.5,1,-75.55,35.2
"239","menhaden",83,3430,1980,"SPRING",35.3,-75.416667,1980-03-25,19,8.4,10.8,1,0.2,1,-75.416667,35.3
"240","menhaden",84,3420,1980,"SPRING",35.5,-75.45,1980-03-26,11,7.2,7,1,0,1,-75.45,35.5
"241","menhaden",85,3440,1980,"SPRING",35.6,-75.333333,1980-03-26,32,7.2,6.9,5,0.5,1,-75.333333,35.6
"242","menhaden",85,3440,1980,"SPRING",35.6,-75.333333,1980-03-26,32,7.2,6.9,5,0.5,1,-75.333333,35.6
"243","menhaden",85,3440,1980,"SPRING",35.6,-75.333333,1980-03-26,32,7.2,6.9,5,0.5,1,-75.333333,35.6
"244","menhaden",85,3440,1980,"SPRING",35.6,-75.333333,1980-03-26,32,7.2,6.9,5,0.5,1,-75.333333,35.6
"245","menhaden",87,3430,1980,"SPRING",35.783333,-75.483333,1980-03-26,23,7,6.7,2,0.4,1,-75.483333,35.783333
"246","menhaden",87,3430,1980,"SPRING",35.783333,-75.483333,1980-03-26,23,7,6.7,2,0.4,1,-75.483333,35.783333
"247","menhaden",88,1610,1980,"SPRING",35.833333,-75.216667,1980-03-26,30,7.6,7.6,1,0.5,1,-75.216667,35.833333
"248","menhaden",90,3400,1980,"SPRING",36.083333,-75.65,1980-03-26,18,7,7.1,2,0.3,1,-75.65,36.083333
"249","menhaden",90,3400,1980,"SPRING",36.083333,-75.65,1980-03-26,18,7,7.1,2,0.3,1,-75.65,36.083333
"250","menhaden",93,3400,1980,"SPRING",36.466667,-75.783333,1980-03-26,18,7,6.6,1,0.2,1,-75.783333,36.466667
"251","menhaden",83,3420,1980,"FALL",35.366667,-75.466667,1980-09-25,14,23.7,25.4,4,0.4,1,-75.466667,35.366667
"252","menhaden",83,3420,1980,"FALL",35.366667,-75.466667,1980-09-25,14,23.7,25.4,4,0.4,1,-75.466667,35.366667
"253","menhaden",94,3370,1980,"FALL",36.85,-75.9,1980-09-27,13,23.9,24,5,0.5,1,-75.9,36.85
"254","menhaden",134,3260,1980,"FALL",38.633333,-74.916667,1980-09-30,18,20.4,19.4,6,1.1,1,-74.916667,38.633333
"255","menhaden",134,3260,1980,"FALL",38.633333,-74.916667,1980-09-30,18,20.4,19.4,6,1.1,1,-74.916667,38.633333
"256","menhaden",134,3260,1980,"FALL",38.633333,-74.916667,1980-09-30,18,20.4,19.4,6,1.1,1,-74.916667,38.633333
"257","menhaden",135,3240,1980,"FALL",38.683333,-75.05,1980-09-30,11,20.6,20.6,1,0.1,1,-75.05,38.683333
"258","menhaden",9,1610,1981,"SPRING",36.016667,-75.183333,1981-03-20,33,5.9,5.9,21,1.3,1,-75.183333,36.016667
"259","menhaden",9,1610,1981,"SPRING",36.016667,-75.183333,1981-03-20,33,5.9,5.9,21,1.3,1,-75.183333,36.016667
"260","menhaden",9,1610,1981,"SPRING",36.016667,-75.183333,1981-03-20,33,5.9,5.9,21,1.3,1,-75.183333,36.016667
"261","menhaden",9,1610,1981,"SPRING",36.016667,-75.183333,1981-03-20,33,5.9,5.9,21,1.3,1,-75.183333,36.016667
"262","menhaden",9,1610,1981,"SPRING",36.016667,-75.183333,1981-03-20,33,5.9,5.9,21,1.3,1,-75.183333,36.016667
"263","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"264","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"265","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"266","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"267","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"268","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"269","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"270","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"271","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"272","menhaden",14,7500,1981,"SPRING",35.183333,-75.516667,1981-03-20,10,10,11.7,42,0.4,1,-75.516667,35.183333
"273","menhaden",17,7510,1981,"SPRING",35.116667,-75.833333,1981-03-21,18,11.5,11.5,2,0.2,1,-75.833333,35.116667
"274","menhaden",17,7510,1981,"SPRING",35.116667,-75.833333,1981-03-21,18,11.5,11.5,2,0.2,1,-75.833333,35.116667
"275","menhaden",19,7540,1981,"SPRING",35.033333,-75.966667,1981-03-21,19,10.9,11.6,1,0.2,1,-75.966667,35.033333
"276","menhaden",20,7530,1981,"SPRING",35.016667,-76.033333,1981-03-21,12,9.1,10.4,25,3,1,-76.033333,35.016667
"277","menhaden",20,7530,1981,"SPRING",35.016667,-76.033333,1981-03-21,12,9.1,10.4,25,3,1,-76.033333,35.016667
"278","menhaden",20,7530,1981,"SPRING",35.016667,-76.033333,1981-03-21,12,9.1,10.4,25,3,1,-76.033333,35.016667
"279","menhaden",20,7530,1981,"SPRING",35.016667,-76.033333,1981-03-21,12,9.1,10.4,25,3,1,-76.033333,35.016667
"280","menhaden",20,7530,1981,"SPRING",35.016667,-76.033333,1981-03-21,12,9.1,10.4,25,3,1,-76.033333,35.016667
"281","menhaden",21,7530,1981,"SPRING",34.983333,-76.1,1981-03-21,13,10.3,10.3,4,0.4,1,-76.1,34.983333
"282","menhaden",21,7530,1981,"SPRING",34.983333,-76.1,1981-03-21,13,10.3,10.3,4,0.4,1,-76.1,34.983333
"283","menhaden",21,7530,1981,"SPRING",34.983333,-76.1,1981-03-21,13,10.3,10.3,4,0.4,1,-76.1,34.983333
"284","menhaden",23,8500,1981,"SPRING",34.833333,-75.966667,1981-03-21,32,12.7,13.1,1,0.1,1,-75.966667,34.833333
"285","menhaden",30,7560,1981,"SPRING",34.616667,-76.55,1981-03-21,10,9.8,9.4,18,1.7,1,-76.55,34.616667
"286","menhaden",30,7560,1981,"SPRING",34.616667,-76.55,1981-03-21,10,9.8,9.4,18,1.7,1,-76.55,34.616667
"287","menhaden",30,7560,1981,"SPRING",34.616667,-76.55,1981-03-21,10,9.8,9.4,18,1.7,1,-76.55,34.616667
"288","menhaden",30,7560,1981,"SPRING",34.616667,-76.55,1981-03-21,10,9.8,9.4,18,1.7,1,-76.55,34.616667
"289","menhaden",30,7560,1981,"SPRING",34.616667,-76.55,1981-03-21,10,9.8,9.4,18,1.7,1,-76.55,34.616667
"290","menhaden",30,7560,1981,"SPRING",34.616667,-76.55,1981-03-21,10,9.8,9.4,18,1.7,1,-76.55,34.616667
"291","menhaden",30,7560,1981,"SPRING",34.616667,-76.55,1981-03-21,10,9.8,9.4,18,1.7,1,-76.55,34.616667
"292","menhaden",37,7590,1981,"SPRING",34.616667,-77.116667,1981-03-22,14,9.6,9.7,235,13.1,1,-77.116667,34.616667
"293","menhaden",37,7590,1981,"SPRING",34.616667,-77.116667,1981-03-22,14,9.6,9.7,235,13.1,1,-77.116667,34.616667
"294","menhaden",37,7590,1981,"SPRING",34.616667,-77.116667,1981-03-22,14,9.6,9.7,235,13.1,1,-77.116667,34.616667
"295","menhaden",37,7590,1981,"SPRING",34.616667,-77.116667,1981-03-22,14,9.6,9.7,235,13.1,1,-77.116667,34.616667
"296","menhaden",37,7590,1981,"SPRING",34.616667,-77.116667,1981-03-22,14,9.6,9.7,235,13.1,1,-77.116667,34.616667
"297","menhaden",37,7590,1981,"SPRING",34.616667,-77.116667,1981-03-22,14,9.6,9.7,235,13.1,1,-77.116667,34.616667
"298","menhaden",45,7620,1981,"SPRING",33.8,-78,1981-03-23,11,10.8,10.6,15,0.5,1,-78,33.8
"299","menhaden",45,7620,1981,"SPRING",33.8,-78,1981-03-23,11,10.8,10.6,15,0.5,1,-78,33.8
"300","menhaden",45,7620,1981,"SPRING",33.8,-78,1981-03-23,11,10.8,10.6,15,0.5,1,-78,33.8
"301","menhaden",45,7620,1981,"SPRING",33.8,-78,1981-03-23,11,10.8,10.6,15,0.5,1,-78,33.8
"302","menhaden",45,7620,1981,"SPRING",33.8,-78,1981-03-23,11,10.8,10.6,15,0.5,1,-78,33.8
"303","menhaden",45,7620,1981,"SPRING",33.8,-78,1981-03-23,11,10.8,10.6,15,0.5,1,-78,33.8
"304","menhaden",45,7620,1981,"SPRING",33.8,-78,1981-03-23,11,10.8,10.6,15,0.5,1,-78,33.8
"305","menhaden",46,7620,1981,"SPRING",33.85,-78.066667,1981-03-23,10,10.9,10.7,19,0.7,1,-78.066667,33.85
"306","menhaden",46,7620,1981,"SPRING",33.85,-78.066667,1981-03-23,10,10.9,10.7,19,0.7,1,-78.066667,33.85
"307","menhaden",46,7620,1981,"SPRING",33.85,-78.066667,1981-03-23,10,10.9,10.7,19,0.7,1,-78.066667,33.85
"308","menhaden",46,7620,1981,"SPRING",33.85,-78.066667,1981-03-23,10,10.9,10.7,19,0.7,1,-78.066667,33.85
"309","menhaden",46,7620,1981,"SPRING",33.85,-78.066667,1981-03-23,10,10.9,10.7,19,0.7,1,-78.066667,33.85
"310","menhaden",46,7620,1981,"SPRING",33.85,-78.066667,1981-03-23,10,10.9,10.7,19,0.7,1,-78.066667,33.85
"311","menhaden",46,7620,1981,"SPRING",33.85,-78.066667,1981-03-23,10,10.9,10.7,19,0.7,1,-78.066667,33.85
"312","menhaden",46,7620,1981,"SPRING",33.85,-78.066667,1981-03-23,10,10.9,10.7,19,0.7,1,-78.066667,33.85
"313","menhaden",47,7630,1981,"SPRING",33.883333,-78.133333,1981-03-23,11,10.8,10.7,2615,35.7,1,-78.133333,33.883333
"314","menhaden",47,7630,1981,"SPRING",33.883333,-78.133333,1981-03-23,11,10.8,10.7,2615,35.7,1,-78.133333,33.883333
"315","menhaden",47,7630,1981,"SPRING",33.883333,-78.133333,1981-03-23,11,10.8,10.7,2615,35.7,1,-78.133333,33.883333
"316","menhaden",47,7630,1981,"SPRING",33.883333,-78.133333,1981-03-23,11,10.8,10.7,2615,35.7,1,-78.133333,33.883333
"317","menhaden",47,7630,1981,"SPRING",33.883333,-78.133333,1981-03-23,11,10.8,10.7,2615,35.7,1,-78.133333,33.883333
"318","menhaden",47,7630,1981,"SPRING",33.883333,-78.133333,1981-03-23,11,10.8,10.7,2615,35.7,1,-78.133333,33.883333
"319","menhaden",47,7630,1981,"SPRING",33.883333,-78.133333,1981-03-23,11,10.8,10.7,2615,35.7,1,-78.133333,33.883333
"320","menhaden",79,3430,1981,"SPRING",35.266667,-75.5,1981-03-27,14,6.5,6.5,15,1,1,-75.5,35.266667
"321","menhaden",79,3430,1981,"SPRING",35.266667,-75.5,1981-03-27,14,6.5,6.5,15,1,1,-75.5,35.266667
"322","menhaden",79,3430,1981,"SPRING",35.266667,-75.5,1981-03-27,14,6.5,6.5,15,1,1,-75.5,35.266667
"323","menhaden",79,3430,1981,"SPRING",35.266667,-75.5,1981-03-27,14,6.5,6.5,15,1,1,-75.5,35.266667
"324","menhaden",79,3430,1981,"SPRING",35.266667,-75.5,1981-03-27,14,6.5,6.5,15,1,1,-75.5,35.266667
"325","menhaden",79,3430,1981,"SPRING",35.266667,-75.5,1981-03-27,14,6.5,6.5,15,1,1,-75.5,35.266667
"326","menhaden",79,3430,1981,"SPRING",35.266667,-75.5,1981-03-27,14,6.5,6.5,15,1,1,-75.5,35.266667
"327","menhaden",79,3430,1981,"SPRING",35.266667,-75.5,1981-03-27,14,6.5,6.5,15,1,1,-75.5,35.266667
"328","menhaden",80,3440,1981,"SPRING",35.366667,-75.316667,1981-03-27,26,5.9,5.6,1,0.5,1,-75.316667,35.366667
"329","menhaden",81,3440,1981,"SPRING",35.55,-75.283333,1981-03-27,27,5.8,5.4,4,0.3,1,-75.283333,35.55
"330","menhaden",81,3440,1981,"SPRING",35.55,-75.283333,1981-03-27,27,5.8,5.4,4,0.3,1,-75.283333,35.55
"331","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"332","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"333","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"334","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"335","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"336","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"337","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"338","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"339","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"340","menhaden",83,3420,1981,"SPRING",35.65,-75.45,1981-03-27,14,6.4,5.9,23,0.7,1,-75.45,35.65
"341","menhaden",84,3400,1981,"SPRING",35.933333,-75.5,1981-03-27,20,7.2,5.3,1,0.1,1,-75.5,35.933333
"342","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"343","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"344","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"345","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"346","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"347","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"348","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"349","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"350","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"351","menhaden",86,3390,1981,"SPRING",36.2,-75.75,1981-03-27,11,5.9,5.2,32,0.8,1,-75.75,36.2
"352","menhaden",88,3400,1981,"SPRING",36.4,-75.733333,1981-03-27,20,6.4,4.9,1,0,1,-75.733333,36.4
"353","menhaden",91,3380,1981,"SPRING",36.883333,-75.666667,1981-03-28,22,5.4,5.1,4,0.3,1,-75.666667,36.883333
"354","menhaden",91,3380,1981,"SPRING",36.883333,-75.666667,1981-03-28,22,5.4,5.1,4,0.3,1,-75.666667,36.883333
"355","menhaden",91,3380,1981,"SPRING",36.883333,-75.666667,1981-03-28,22,5.4,5.1,4,0.3,1,-75.666667,36.883333
"356","menhaden",91,3380,1981,"SPRING",36.883333,-75.666667,1981-03-28,22,5.4,5.1,4,0.3,1,-75.666667,36.883333
"357","menhaden",92,3360,1981,"SPRING",36.85,-75.933333,1981-03-28,10,6.9,6.3,2,0.1,1,-75.933333,36.85
"358","menhaden",92,3360,1981,"SPRING",36.85,-75.933333,1981-03-28,10,6.9,6.3,2,0.1,1,-75.933333,36.85
"359","menhaden",24,7500,1981,"FALL",35.216667,-75.583333,1981-09-18,12,24.9,24.9,8,1,1,-75.583333,35.216667
"360","menhaden",24,7500,1981,"FALL",35.216667,-75.583333,1981-09-18,12,24.9,24.9,8,1,1,-75.583333,35.216667
"361","menhaden",24,7500,1981,"FALL",35.216667,-75.583333,1981-09-18,12,24.9,24.9,8,1,1,-75.583333,35.216667
"362","menhaden",25,7510,1981,"FALL",35.15,-75.75,1981-09-18,16,25.2,25.1,2,0.4,1,-75.75,35.15
"363","menhaden",25,7510,1981,"FALL",35.15,-75.75,1981-09-18,16,25.2,25.1,2,0.4,1,-75.75,35.15
"364","menhaden",99,3420,1981,"FALL",35.416667,-75.466667,1981-09-24,12,22.1,22.3,19,2.5,1,-75.466667,35.416667
"365","menhaden",99,3420,1981,"FALL",35.416667,-75.466667,1981-09-24,12,22.1,22.3,19,2.5,1,-75.466667,35.416667
"366","menhaden",99,3420,1981,"FALL",35.416667,-75.466667,1981-09-24,12,22.1,22.3,19,2.5,1,-75.466667,35.416667
"367","menhaden",99,3420,1981,"FALL",35.416667,-75.466667,1981-09-24,12,22.1,22.3,19,2.5,1,-75.466667,35.416667
"368","menhaden",99,3420,1981,"FALL",35.416667,-75.466667,1981-09-24,12,22.1,22.3,19,2.5,1,-75.466667,35.416667
"369","menhaden",99,3420,1981,"FALL",35.416667,-75.466667,1981-09-24,12,22.1,22.3,19,2.5,1,-75.466667,35.416667
"370","menhaden",100,1610,1981,"FALL",35.516667,-75.166667,1981-09-24,34,24.2,24.1,2,0.2,1,-75.166667,35.516667
"371","menhaden",100,1610,1981,"FALL",35.516667,-75.166667,1981-09-24,34,24.2,24.1,2,0.2,1,-75.166667,35.516667
"372","menhaden",127,3290,1981,"FALL",38.15,-74.916667,1981-09-28,18,20.4,20,1,0.4,1,-74.916667,38.15
"373","menhaden",143,3270,1981,"FALL",38.333333,-75.016667,1981-09-29,12,20.3,20,19,1.2,1,-75.016667,38.333333
"374","menhaden",143,3270,1981,"FALL",38.333333,-75.016667,1981-09-29,12,20.3,20,19,1.2,1,-75.016667,38.333333
"375","menhaden",143,3270,1981,"FALL",38.333333,-75.016667,1981-09-29,12,20.3,20,19,1.2,1,-75.016667,38.333333
"376","menhaden",145,3250,1981,"FALL",38.55,-74.983333,1981-09-29,16,19.7,19.8,1,0.4,1,-74.983333,38.55
"377","menhaden",200,3160,1981,"FALL",39.816667,-74.033333,1981-10-08,17,16.7,16.7,1,0,1,-74.033333,39.816667
"378","menhaden",246,3450,1981,"FALL",41.4,-71.416667,1981-10-12,31,13.5,12.2,2,0.8,1,-71.416667,41.4
"379","menhaden",246,3450,1981,"FALL",41.4,-71.416667,1981-10-12,31,13.5,12.2,2,0.8,1,-71.416667,41.4
"380","menhaden",519,1380,1981,"FALL",43.483333,-69.566667,1981-11-04,128,10,5.7,NA,0.5,NA,-69.566667,43.483333
"381","menhaden",47,7620,1982,"SPRING",33.766667,-77.983333,1982-03-15,13,13,11.3,1,0,1,-77.983333,33.766667
"382","menhaden",66,7600,1982,"SPRING",34.516667,-77.25,1982-03-16,14,12.2,10.7,142,19.7,1,-77.25,34.516667
"383","menhaden",66,7600,1982,"SPRING",34.516667,-77.25,1982-03-16,14,12.2,10.7,142,19.7,1,-77.25,34.516667
"384","menhaden",66,7600,1982,"SPRING",34.516667,-77.25,1982-03-16,14,12.2,10.7,142,19.7,1,-77.25,34.516667
"385","menhaden",66,7600,1982,"SPRING",34.516667,-77.25,1982-03-16,14,12.2,10.7,142,19.7,1,-77.25,34.516667
"386","menhaden",66,7600,1982,"SPRING",34.516667,-77.25,1982-03-16,14,12.2,10.7,142,19.7,1,-77.25,34.516667
"387","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"388","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"389","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"390","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"391","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"392","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"393","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"394","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"395","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"396","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"397","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"398","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"399","menhaden",68,7590,1982,"SPRING",34.616667,-77.083333,1982-03-16,14,12.8,12.2,609,13.4,1,-77.083333,34.616667
"400","menhaden",69,7570,1982,"SPRING",34.633333,-76.733333,1982-03-16,14,NA,NA,2,0.1,1,-76.733333,34.633333
"401","menhaden",69,7570,1982,"SPRING",34.633333,-76.733333,1982-03-16,14,NA,NA,2,0.1,1,-76.733333,34.633333
"402","menhaden",71,7570,1982,"SPRING",34.583333,-76.583333,1982-03-16,17,NA,NA,10,3.4,1,-76.583333,34.583333
"403","menhaden",71,7570,1982,"SPRING",34.583333,-76.583333,1982-03-16,17,NA,NA,10,3.4,1,-76.583333,34.583333
"404","menhaden",71,7570,1982,"SPRING",34.583333,-76.583333,1982-03-16,17,NA,NA,10,3.4,1,-76.583333,34.583333
"405","menhaden",71,7570,1982,"SPRING",34.583333,-76.583333,1982-03-16,17,NA,NA,10,3.4,1,-76.583333,34.583333
"406","menhaden",71,7570,1982,"SPRING",34.583333,-76.583333,1982-03-16,17,NA,NA,10,3.4,1,-76.583333,34.583333
"407","menhaden",71,7570,1982,"SPRING",34.583333,-76.583333,1982-03-16,17,NA,NA,10,3.4,1,-76.583333,34.583333
"408","menhaden",71,7570,1982,"SPRING",34.583333,-76.583333,1982-03-16,17,NA,NA,10,3.4,1,-76.583333,34.583333
"409","menhaden",89,7500,1982,"SPRING",35.233333,-75.483333,1982-03-17,14,10.2,13.1,250,5.3,1,-75.483333,35.233333
"410","menhaden",89,7500,1982,"SPRING",35.233333,-75.483333,1982-03-17,14,10.2,13.1,250,5.3,1,-75.483333,35.233333
"411","menhaden",89,7500,1982,"SPRING",35.233333,-75.483333,1982-03-17,14,10.2,13.1,250,5.3,1,-75.483333,35.233333
"412","menhaden",93,3440,1982,"SPRING",35.75,-75.4,1982-03-18,29,6.6,5.1,15,0.3,1,-75.4,35.75
"413","menhaden",93,3440,1982,"SPRING",35.75,-75.4,1982-03-18,29,6.6,5.1,15,0.3,1,-75.4,35.75
"414","menhaden",93,3440,1982,"SPRING",35.75,-75.4,1982-03-18,29,6.6,5.1,15,0.3,1,-75.4,35.75
"415","menhaden",93,3440,1982,"SPRING",35.75,-75.4,1982-03-18,29,6.6,5.1,15,0.3,1,-75.4,35.75
"416","menhaden",97,1610,1982,"SPRING",36.15,-75.3,1982-03-18,37,6.4,5.6,9,0.5,1,-75.3,36.15
"417","menhaden",97,1610,1982,"SPRING",36.15,-75.3,1982-03-18,37,6.4,5.6,9,0.5,1,-75.3,36.15
"418","menhaden",97,1610,1982,"SPRING",36.15,-75.3,1982-03-18,37,6.4,5.6,9,0.5,1,-75.3,36.15
