"","species","STATION","STRATUM","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","BOTTEMP","ABUNDANCE","BIOMASS"
"1102","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1103","menhaden",60,3380,1997,"SPRING",36.566667,-75.716667,1997-03-09,20,7.87,1,0.3
"1104","menhaden",61,3380,1997,"SPRING",36.7,-75.716667,1997-03-09,20,8.06,1,0.1
"1105","menhaden",62,3370,1997,"SPRING",36.766667,-75.8,1997-03-09,17,8.39,4,1.2
"1106","menhaden",62,3370,1997,"SPRING",36.766667,-75.8,1997-03-09,17,8.39,4,1.2
"1107","menhaden",62,3370,1997,"SPRING",36.766667,-75.8,1997-03-09,17,8.39,4,1.2
"1108","menhaden",62,3370,1997,"SPRING",36.766667,-75.8,1997-03-09,17,8.39,4,1.2
"1109","menhaden",113,3450,1997,"SPRING",41.083333,-71.566667,1997-03-18,36,5.87,3,1.2
"1110","menhaden",113,3450,1997,"SPRING",41.083333,-71.566667,1997-03-18,36,5.87,3,1.2
"1111","menhaden",115,1060,1997,"SPRING",40.833333,-71.366667,1997-03-18,59,6.11,1,0.4
"1112","menhaden",169,1060,1997,"SPRING",40.783333,-70.733333,1997-03-22,61,5.66,1,0.4
"1113","menhaden",61,3390,1997,"FALL",36.35,-75.8,1997-09-14,12,24.2,1,0.2
"1114","menhaden",78,3300,1997,"FALL",37.816667,-75.316667,1997-09-15,13,22.63,1,0
"1115","menhaden",97,3240,1997,"FALL",38.85,-75.05,1997-09-17,15,22.2,5,2
"1116","menhaden",97,3240,1997,"FALL",38.85,-75.05,1997-09-17,15,22.2,5,2
"1117","menhaden",97,3240,1997,"FALL",38.85,-75.05,1997-09-17,15,22.2,5,2
"1118","menhaden",97,3240,1997,"FALL",38.85,-75.05,1997-09-17,15,22.2,5,2
"1119","menhaden",71,3400,1998,"SPRING",36.45,-75.783333,1998-03-09,19,7.29,1,0.1
"1120","menhaden",96,3240,1998,"SPRING",38.583333,-75.033333,1998-03-11,12,6.96,2,0.2
"1121","menhaden",96,3240,1998,"SPRING",38.583333,-75.033333,1998-03-11,12,6.96,2,0.2
"1122","menhaden",63,3300,1998,"FALL",37.833333,-75.316667,1998-09-28,10,23.16,3,0.2
"1123","menhaden",63,3300,1998,"FALL",37.833333,-75.316667,1998-09-28,10,23.16,3,0.2
"1124","menhaden",64,1650,1998,"FALL",37.883333,-75.066667,1998-09-28,23,19.68,2,0.2
"1125","menhaden",64,1650,1998,"FALL",37.883333,-75.066667,1998-09-28,23,19.68,2,0.2
"1126","menhaden",71,3270,1998,"FALL",38.5,-75.033333,1998-09-28,12,22.28,3,0.4
"1127","menhaden",71,3270,1998,"FALL",38.5,-75.033333,1998-09-28,12,22.28,3,0.4
"1128","menhaden",71,3270,1998,"FALL",38.5,-75.033333,1998-09-28,12,22.28,3,0.4
"1129","menhaden",56,3420,1999,"SPRING",35.510167,-75.442333,1999-03-09,13,7.18,3,0.9
"1130","menhaden",56,3420,1999,"SPRING",35.510167,-75.442333,1999-03-09,13,7.18,3,0.9
"1131","menhaden",56,3420,1999,"SPRING",35.510167,-75.442333,1999-03-09,13,7.18,3,0.9
"1132","menhaden",59,3430,1999,"SPRING",35.644667,-75.438833,1999-03-09,19,7.03,8,1.1
"1133","menhaden",59,3430,1999,"SPRING",35.644667,-75.438833,1999-03-09,19,7.03,8,1.1
"1134","menhaden",59,3430,1999,"SPRING",35.644667,-75.438833,1999-03-09,19,7.03,8,1.1
"1135","menhaden",59,3430,1999,"SPRING",35.644667,-75.438833,1999-03-09,19,7.03,8,1.1
"1136","menhaden",59,3430,1999,"SPRING",35.644667,-75.438833,1999-03-09,19,7.03,8,1.1
"1137","menhaden",59,3430,1999,"SPRING",35.644667,-75.438833,1999-03-09,19,7.03,8,1.1
"1138","menhaden",66,3360,1999,"SPRING",36.544667,-75.841167,1999-03-10,10,6.37,1,0.1
"1139","menhaden",85,3340,1999,"SPRING",37.261833,-75.684,1999-03-19,13,5.68,58,31.5
"1140","menhaden",85,3340,1999,"SPRING",37.261833,-75.684,1999-03-19,13,5.68,58,31.5
"1141","menhaden",85,3340,1999,"SPRING",37.261833,-75.684,1999-03-19,13,5.68,58,31.5
"1142","menhaden",85,3340,1999,"SPRING",37.261833,-75.684,1999-03-19,13,5.68,58,31.5
"1143","menhaden",85,3340,1999,"SPRING",37.261833,-75.684,1999-03-19,13,5.68,58,31.5
"1144","menhaden",85,3340,1999,"SPRING",37.261833,-75.684,1999-03-19,13,5.68,58,31.5
"1145","menhaden",85,3340,1999,"SPRING",37.261833,-75.684,1999-03-19,13,5.68,58,31.5
"1146","menhaden",85,3340,1999,"SPRING",37.261833,-75.684,1999-03-19,13,5.68,58,31.5
"1147","menhaden",74,3270,1999,"FALL",38.241833,-75.117667,1999-09-28,11,21.33,1,0
"1148","menhaden",136,3150,1999,"FALL",39.806833,-74.071,1999-10-08,12,17.64,5,0.1
"1149","menhaden",136,3150,1999,"FALL",39.806833,-74.071,1999-10-08,12,17.64,5,0.1
"1150","menhaden",65,3330,2000,"SPRING",37.177167,-75.747833,2000-03-23,10,6.76,3,0.2
"1151","menhaden",65,3330,2000,"SPRING",37.177167,-75.747833,2000-03-23,10,6.76,3,0.2
"1152","menhaden",66,3340,2000,"SPRING",37.217167,-75.6125,2000-03-23,16,6.72,2,0.2
"1153","menhaden",66,3340,2000,"SPRING",37.217167,-75.6125,2000-03-23,16,6.72,2,0.2
"1154","menhaden",82,3270,2000,"SPRING",38.210333,-75.135667,2000-03-24,11,7.13,1,0.5
"1155","menhaden",49,3380,2001,"SPRING",36.895977,-75.656288,2001-03-14,22,5.87,2,0.66
"1156","menhaden",49,3380,2001,"SPRING",36.895977,-75.656288,2001-03-14,22,5.87,2,0.66
"1157","menhaden",50,3370,2001,"SPRING",36.850727,-75.872872,2001-03-14,17,5.51,2,0.72
"1158","menhaden",50,3370,2001,"SPRING",36.850727,-75.872872,2001-03-14,17,5.51,2,0.72
"1159","menhaden",51,3360,2001,"SPRING",36.94989,-76.009782,2001-03-15,20,5.76,9,2.13
"1160","menhaden",51,3360,2001,"SPRING",36.94989,-76.009782,2001-03-15,20,5.76,9,2.13
"1161","menhaden",51,3360,2001,"SPRING",36.94989,-76.009782,2001-03-15,20,5.76,9,2.13
"1162","menhaden",51,3360,2001,"SPRING",36.94989,-76.009782,2001-03-15,20,5.76,9,2.13
"1163","menhaden",51,3360,2001,"SPRING",36.94989,-76.009782,2001-03-15,20,5.76,9,2.13
"1164","menhaden",51,3360,2001,"SPRING",36.94989,-76.009782,2001-03-15,20,5.76,9,2.13
"1165","menhaden",52,3360,2001,"SPRING",36.698493,-75.9085,2001-03-15,11,6.37,3,0.24
"1166","menhaden",52,3360,2001,"SPRING",36.698493,-75.9085,2001-03-15,11,6.37,3,0.24
"1167","menhaden",52,3360,2001,"SPRING",36.698493,-75.9085,2001-03-15,11,6.37,3,0.24
"1168","menhaden",78,3280,2001,"FALL",38.219132,-75.129288,2001-09-12,11,20.56,1,0.056
"1169","menhaden",90,3210,2001,"FALL",38.953083,-74.82177,2001-09-13,13,22.19,1,0.018
"1170","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1171","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1172","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1173","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1174","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1175","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1176","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1177","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1178","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1179","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1180","menhaden",122,3180,2001,"FALL",39.2915,-74.4979,2001-09-20,10,20.5,51,0.651
"1181","menhaden",135,3130,2001,"FALL",40.560733,-73.783737,2001-09-21,11,21.21,1,0.46
"1182","menhaden",45,3160,2002,"SPRING",39.839167,-74.019,2002-03-12,19,5.67,7,3.24
"1183","menhaden",45,3160,2002,"SPRING",39.839167,-74.019,2002-03-12,19,5.67,7,3.24
"1184","menhaden",45,3160,2002,"SPRING",39.839167,-74.019,2002-03-12,19,5.67,7,3.24
"1185","menhaden",45,3160,2002,"SPRING",39.839167,-74.019,2002-03-12,19,5.67,7,3.24
"1186","menhaden",45,3160,2002,"SPRING",39.839167,-74.019,2002-03-12,19,5.67,7,3.24
"1187","menhaden",46,3150,2002,"SPRING",39.809833,-74.070667,2002-03-12,12,6.09,3,0.99
"1188","menhaden",46,3150,2002,"SPRING",39.809833,-74.070667,2002-03-12,12,6.09,3,0.99
"1189","menhaden",46,3150,2002,"SPRING",39.809833,-74.070667,2002-03-12,12,6.09,3,0.99
"1190","menhaden",104,3430,2002,"SPRING",35.305333,-75.381667,2002-03-22,24,10.29,1,0.31
"1191","menhaden",110,3420,2002,"SPRING",35.741333,-75.484167,2002-03-23,14,9.76,1,0.08
"1192","menhaden",117,3390,2002,"SPRING",36.125,-75.703,2002-03-23,14,9.49,1,0.151
"1193","menhaden",120,3360,2002,"SPRING",36.512333,-75.838667,2002-03-24,11,9.44,4,1.03
"1194","menhaden",120,3360,2002,"SPRING",36.512333,-75.838667,2002-03-24,11,9.44,4,1.03
"1195","menhaden",120,3360,2002,"SPRING",36.512333,-75.838667,2002-03-24,11,9.44,4,1.03
"1196","menhaden",132,3330,2002,"SPRING",37.301333,-75.676333,2002-03-25,10,8.86,1,0.069
"1197","menhaden",138,3300,2002,"SPRING",37.767167,-75.503667,2002-03-25,10,8.59,2,0.33
"1198","menhaden",138,3300,2002,"SPRING",37.767167,-75.503667,2002-03-25,10,8.59,2,0.33
"1199","menhaden",143,3270,2002,"SPRING",37.998,-75.2125,2002-03-26,13,8.03,4,0.28
"1200","menhaden",143,3270,2002,"SPRING",37.998,-75.2125,2002-03-26,13,8.03,4,0.28
"1201","menhaden",143,3270,2002,"SPRING",37.998,-75.2125,2002-03-26,13,8.03,4,0.28
"1202","menhaden",153,3240,2002,"SPRING",38.8455,-75.049333,2002-03-27,13,7.75,1,0.51
"1203","menhaden",57,3210,2002,"FALL",38.955667,-74.820167,2002-09-10,11,23.41,20,0.173
"1204","menhaden",57,3210,2002,"FALL",38.955667,-74.820167,2002-09-10,11,23.41,20,0.173
"1205","menhaden",57,3210,2002,"FALL",38.955667,-74.820167,2002-09-10,11,23.41,20,0.173
"1206","menhaden",57,3210,2002,"FALL",38.955667,-74.820167,2002-09-10,11,23.41,20,0.173
"1207","menhaden",57,3210,2002,"FALL",38.955667,-74.820167,2002-09-10,11,23.41,20,0.173
"1208","menhaden",61,3120,2002,"FALL",40.408333,-73.950167,2002-09-11,16,21.01,1433,8.759
"1209","menhaden",61,3120,2002,"FALL",40.408333,-73.950167,2002-09-11,16,21.01,1433,8.759
"1210","menhaden",61,3120,2002,"FALL",40.408333,-73.950167,2002-09-11,16,21.01,1433,8.759
"1211","menhaden",61,3120,2002,"FALL",40.408333,-73.950167,2002-09-11,16,21.01,1433,8.759
"1212","menhaden",61,3120,2002,"FALL",40.408333,-73.950167,2002-09-11,16,21.01,1433,8.759
"1213","menhaden",61,3120,2002,"FALL",40.408333,-73.950167,2002-09-11,16,21.01,1433,8.759
"1214","menhaden",65,3090,2002,"FALL",40.555333,-73.581667,2002-09-11,14,20.76,3,0.01
"1215","menhaden",65,3090,2002,"FALL",40.555333,-73.581667,2002-09-11,14,20.76,3,0.01
"1216","menhaden",79,3030,2002,"FALL",40.9725,-72.082,2002-09-12,12,16.15,21,0.051
"1217","menhaden",79,3030,2002,"FALL",40.9725,-72.082,2002-09-12,12,16.15,21,0.051
"1218","menhaden",79,3030,2002,"FALL",40.9725,-72.082,2002-09-12,12,16.15,21,0.051
"1219","menhaden",79,3030,2002,"FALL",40.9725,-72.082,2002-09-12,12,16.15,21,0.051
"1220","menhaden",79,3030,2002,"FALL",40.9725,-72.082,2002-09-12,12,16.15,21,0.051
"1221","menhaden",80,3040,2002,"FALL",40.972167,-72.0205,2002-09-12,16,14.97,1,0.001
"1222","menhaden",124,3270,2002,"FALL",38.261,-75.106167,2002-09-21,12,23.98,1,0.18
"1223","menhaden",132,3180,2002,"FALL",39.292833,-74.5,2002-09-22,11,17.16,1,0.67
"1224","menhaden",139,3160,2002,"FALL",39.878833,-74.048,2002-09-22,19,18.09,9,3.94
"1225","menhaden",139,3160,2002,"FALL",39.878833,-74.048,2002-09-22,19,18.09,9,3.94
"1226","menhaden",139,3160,2002,"FALL",39.878833,-74.048,2002-09-22,19,18.09,9,3.94
"1227","menhaden",139,3160,2002,"FALL",39.878833,-74.048,2002-09-22,19,18.09,9,3.94
"1228","menhaden",139,3160,2002,"FALL",39.878833,-74.048,2002-09-22,19,18.09,9,3.94
"1229","menhaden",139,3160,2002,"FALL",39.878833,-74.048,2002-09-22,19,18.09,9,3.94
"1230","menhaden",261,3610,2002,"FALL",42.061333,-70.2645,2002-10-16,56,10.28,1,0.008
"1231","menhaden",27,7510,2003,"SPRING",35.192597,-75.617317,2003-03-09,14,13.43,66,2.92
"1232","menhaden",27,7510,2003,"SPRING",35.192597,-75.617317,2003-03-09,14,13.43,66,2.92
"1233","menhaden",27,7510,2003,"SPRING",35.192597,-75.617317,2003-03-09,14,13.43,66,2.92
"1234","menhaden",27,7510,2003,"SPRING",35.192597,-75.617317,2003-03-09,14,13.43,66,2.92
"1235","menhaden",27,7510,2003,"SPRING",35.192597,-75.617317,2003-03-09,14,13.43,66,2.92
"1236","menhaden",27,7510,2003,"SPRING",35.192597,-75.617317,2003-03-09,14,13.43,66,2.92
"1237","menhaden",27,7510,2003,"SPRING",35.192597,-75.617317,2003-03-09,14,13.43,66,2.92
"1238","menhaden",27,7510,2003,"SPRING",35.192597,-75.617317,2003-03-09,14,13.43,66,2.92
"1239","menhaden",41,3420,2003,"SPRING",35.775558,-75.499115,2003-03-11,14,6.04,1,0.336
"1240","menhaden",53,3370,2003,"SPRING",36.84211,-75.90805,2003-03-12,11,5.38,4,1.74
"1241","menhaden",53,3370,2003,"SPRING",36.84211,-75.90805,2003-03-12,11,5.38,4,1.74
"1242","menhaden",53,3370,2003,"SPRING",36.84211,-75.90805,2003-03-12,11,5.38,4,1.74
"1243","menhaden",63,1730,2003,"SPRING",39.442212,-73.244995,2003-03-18,38,5.87,1,0.12
"1244","menhaden",79,1690,2003,"SPRING",38.856842,-74.279083,2003-03-20,42,6.16,1,0.1
"1245","menhaden",26,3150,2003,"FALL",40.044667,-74.034833,2003-09-10,14,19.18,18,0.13
"1246","menhaden",26,3150,2003,"FALL",40.044667,-74.034833,2003-09-10,14,19.18,18,0.13
"1247","menhaden",26,3150,2003,"FALL",40.044667,-74.034833,2003-09-10,14,19.18,18,0.13
"1248","menhaden",26,3150,2003,"FALL",40.044667,-74.034833,2003-09-10,14,19.18,18,0.13
"1249","menhaden",26,3150,2003,"FALL",40.044667,-74.034833,2003-09-10,14,19.18,18,0.13
"1250","menhaden",28,3130,2003,"FALL",40.1955,-73.97,2003-09-10,17,19.35,13,0.064
"1251","menhaden",29,3130,2003,"FALL",40.404667,-73.946667,2003-09-10,14,19.79,5,0.044
"1252","menhaden",29,3130,2003,"FALL",40.404667,-73.946667,2003-09-10,14,19.79,5,0.044
"1253","menhaden",29,3130,2003,"FALL",40.404667,-73.946667,2003-09-10,14,19.79,5,0.044
"1254","menhaden",43,3060,2003,"FALL",40.6775,-72.982833,2003-09-11,12,19.75,1,0.019
"1255","menhaden",178,3390,2003,"FALL",36.028667,-75.642833,2003-10-05,13,22.07,2,0.303
"1256","menhaden",182,3400,2003,"FALL",36.472833,-75.7365,2003-10-05,19,21.79,1,0.138
"1257","menhaden",189,3350,2003,"FALL",37.268667,-75.601,2003-10-06,18,20.94,1,0.158
"1258","menhaden",202,3270,2003,"FALL",38.252333,-75.111833,2003-10-07,12,19.39,1,0.034
"1259","menhaden",216,3180,2003,"FALL",39.186333,-74.635167,2003-10-08,12,18.08,2,0.026
"1260","menhaden",216,3180,2003,"FALL",39.186333,-74.635167,2003-10-08,12,18.08,2,0.026
"1261","menhaden",217,3180,2003,"FALL",39.226,-74.5925,2003-10-08,10,17.87,64,0.605
"1262","menhaden",217,3180,2003,"FALL",39.226,-74.5925,2003-10-08,10,17.87,64,0.605
"1263","menhaden",217,3180,2003,"FALL",39.226,-74.5925,2003-10-08,10,17.87,64,0.605
"1264","menhaden",217,3180,2003,"FALL",39.226,-74.5925,2003-10-08,10,17.87,64,0.605
"1265","menhaden",217,3180,2003,"FALL",39.226,-74.5925,2003-10-08,10,17.87,64,0.605
"1266","menhaden",217,3180,2003,"FALL",39.226,-74.5925,2003-10-08,10,17.87,64,0.605
"1267","menhaden",30,3390,2004,"SPRING",35.942833,-75.588833,2004-03-06,18,5.35,2,0.59
"1268","menhaden",30,3390,2004,"SPRING",35.942833,-75.588833,2004-03-06,18,5.35,2,0.59
"1269","menhaden",40,7520,2004,"SPRING",34.984833,-75.8405,2004-03-06,22,16.65,1,0.37
"1270","menhaden",130,3310,2004,"SPRING",37.785,-75.244667,2004-03-21,22,5.26,1,0.4
"1271","menhaden",63,3210,2004,"FALL",38.938978,-74.81068,2004-09-16,12,23.32,1,0.52
"1272","menhaden",64,3220,2004,"FALL",38.971345,-74.722678,2004-09-16,13,23.15,1,0.4
"1273","menhaden",97,3180,2004,"FALL",39.526803,-74.239578,2004-09-23,10,20.94,9,0.073
"1274","menhaden",97,3180,2004,"FALL",39.526803,-74.239578,2004-09-23,10,20.94,9,0.073
"1275","menhaden",97,3180,2004,"FALL",39.526803,-74.239578,2004-09-23,10,20.94,9,0.073
"1276","menhaden",97,3180,2004,"FALL",39.526803,-74.239578,2004-09-23,10,20.94,9,0.073
"1277","menhaden",14,3370,2005,"SPRING",36.90229,-75.936455,2005-03-05,15,4.6,9,3.3
"1278","menhaden",14,3370,2005,"SPRING",36.90229,-75.936455,2005-03-05,15,4.6,9,3.3
"1279","menhaden",14,3370,2005,"SPRING",36.90229,-75.936455,2005-03-05,15,4.6,9,3.3
"1280","menhaden",14,3370,2005,"SPRING",36.90229,-75.936455,2005-03-05,15,4.6,9,3.3
"1281","menhaden",14,3370,2005,"SPRING",36.90229,-75.936455,2005-03-05,15,4.6,9,3.3
"1282","menhaden",14,3370,2005,"SPRING",36.90229,-75.936455,2005-03-05,15,4.6,9,3.3
"1283","menhaden",30,7520,2005,"SPRING",35.064282,-75.49843,2005-03-06,26,10.96,21,5
"1284","menhaden",30,7520,2005,"SPRING",35.064282,-75.49843,2005-03-06,26,10.96,21,5
"1285","menhaden",30,7520,2005,"SPRING",35.064282,-75.49843,2005-03-06,26,10.96,21,5
"1286","menhaden",30,7520,2005,"SPRING",35.064282,-75.49843,2005-03-06,26,10.96,21,5
"1287","menhaden",30,7520,2005,"SPRING",35.064282,-75.49843,2005-03-06,26,10.96,21,5
"1288","menhaden",30,7520,2005,"SPRING",35.064282,-75.49843,2005-03-06,26,10.96,21,5
"1289","menhaden",30,7520,2005,"SPRING",35.064282,-75.49843,2005-03-06,26,10.96,21,5
"1290","menhaden",31,7510,2005,"SPRING",35.14929,-75.686773,2005-03-06,18,9.09,5,0.18
"1291","menhaden",31,7510,2005,"SPRING",35.14929,-75.686773,2005-03-06,18,9.09,5,0.18
"1292","menhaden",31,7510,2005,"SPRING",35.14929,-75.686773,2005-03-06,18,9.09,5,0.18
"1293","menhaden",31,7510,2005,"SPRING",35.14929,-75.686773,2005-03-06,18,9.09,5,0.18
"1294","menhaden",31,7510,2005,"SPRING",35.14929,-75.686773,2005-03-06,18,9.09,5,0.18
"1295","menhaden",41,3430,2005,"SPRING",35.218562,-75.416262,2005-03-07,21,8.64,3,0.1
"1296","menhaden",41,3430,2005,"SPRING",35.218562,-75.416262,2005-03-07,21,8.64,3,0.1
"1297","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1298","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1299","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1300","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1301","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1302","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1303","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1304","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1305","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1306","menhaden",42,3420,2005,"SPRING",35.482197,-75.456423,2005-03-07,12,6.54,115,36.36
"1307","menhaden",43,3440,2005,"SPRING",35.73929,-75.243642,2005-03-07,34,7.79,1,0.5
"1308","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.26,26,9.66
"1309","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.26,26,9.66
"1310","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.26,26,9.66
"1311","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.26,26,9.66
"1312","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.26,26,9.66
"1313","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.26,26,9.66
"1314","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.26,26,9.66
"1315","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.26,26,9.66
"1316","menhaden",64,3060,2005,"FALL",40.803992,-72.566898,2005-09-15,11,18.9,1,0.003
"1317","menhaden",103,3330,2005,"FALL",37.41095,-75.630667,2005-09-25,11,24.01,4,0.117
"1318","menhaden",103,3330,2005,"FALL",37.41095,-75.630667,2005-09-25,11,24.01,4,0.117
"1319","menhaden",103,3330,2005,"FALL",37.41095,-75.630667,2005-09-25,11,24.01,4,0.117
"1320","menhaden",242,3580,2005,"FALL",41.7562,-70.335033,2005-10-12,15,10.83,10,0.053
"1321","menhaden",242,3580,2005,"FALL",41.7562,-70.335033,2005-10-12,15,10.83,10,0.053
"1322","menhaden",242,3580,2005,"FALL",41.7562,-70.335033,2005-10-12,15,10.83,10,0.053
"1323","menhaden",242,3580,2005,"FALL",41.7562,-70.335033,2005-10-12,15,10.83,10,0.053
"1324","menhaden",310,3630,2005,"FALL",42.696183,-70.6852,2005-11-01,23,10.74,1,0.008
"1325","menhaden",53,3420,2006,"SPRING",35.48395,-75.454667,2006-03-13,12,13.14,26,2.5
"1326","menhaden",53,3420,2006,"SPRING",35.48395,-75.454667,2006-03-13,12,13.14,26,2.5
"1327","menhaden",93,3240,2006,"SPRING",38.862083,-75.0803,2006-03-16,38,6.48,3,0.069
"1328","menhaden",93,3240,2006,"SPRING",38.862083,-75.0803,2006-03-16,38,6.48,3,0.069
"1329","menhaden",93,3240,2006,"SPRING",38.862083,-75.0803,2006-03-16,38,6.48,3,0.069
"1330","menhaden",169,1050,2006,"SPRING",41.239417,-71.103767,2006-03-22,44,5.96,1,0.358
"1331","menhaden",64,3300,2006,"FALL",37.604525,-75.564597,2006-09-12,10,22.01,1,0.033
"1332","menhaden",72,3280,2006,"FALL",38.05439,-75.013208,2006-09-13,20,21.83,1,0.18
"1333","menhaden",73,3290,2006,"FALL",38.184737,-74.912278,2006-09-13,23,21.49,1,0.313
"1334","menhaden",85,1690,2006,"FALL",38.726235,-74.648655,2006-09-14,28,20.3,1,0.49
"1335","menhaden",95,3210,2006,"FALL",38.956545,-74.81991,2006-09-15,11,20.91,1,0.24
"1336","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,20.77,31,0.52
"1337","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,20.77,31,0.52
"1338","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,20.77,31,0.52
"1339","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,20.77,31,0.52
"1340","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,20.77,31,0.52
"1341","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,20.77,31,0.52
"1342","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,20.77,31,0.52
"1343","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,20.77,31,0.52
"1344","menhaden",121,3150,2006,"FALL",39.782105,-74.076547,2006-09-17,11,20.63,7,0.615
"1345","menhaden",121,3150,2006,"FALL",39.782105,-74.076547,2006-09-17,11,20.63,7,0.615
"1346","menhaden",121,3150,2006,"FALL",39.782105,-74.076547,2006-09-17,11,20.63,7,0.615
"1347","menhaden",131,3090,2006,"FALL",40.588633,-73.445045,2006-09-18,11,19.99,9,0.051
"1348","menhaden",131,3090,2006,"FALL",40.588633,-73.445045,2006-09-18,11,19.99,9,0.051
"1349","menhaden",131,3090,2006,"FALL",40.588633,-73.445045,2006-09-18,11,19.99,9,0.051
"1350","menhaden",138,3070,2006,"FALL",40.725465,-72.822383,2006-09-19,16,20.04,1,0.46
"1351","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,6.91,11,0.8
"1352","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,6.91,11,0.8
"1353","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,6.91,11,0.8
"1354","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,6.91,11,0.8
"1355","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,6.91,11,0.8
"1356","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,6.91,11,0.8
"1357","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,11.21,18,5.78
"1358","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,11.21,18,5.78
"1359","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,11.21,18,5.78
"1360","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,11.21,18,5.78
"1361","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,11.21,18,5.78
"1362","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,11.21,18,5.78
"1363","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,6.73,13,2.36
"1364","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,6.73,13,2.36
"1365","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,6.73,13,2.36
"1366","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,6.73,13,2.36
"1367","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,6.73,13,2.36
